Name;Thermochron8k
Type;DS1922/DS1923/DS2422/?
Label;112
Full Timestamp (dd.mm.yyyy hh:mm);Date (dd.mm.yyyy);Time (hh:mm);Hour (hh);Minute (mm);Temperature;Unit
07.09.2022 09:00;07.09.2022;09:00;09;00;16.4123;C
07.09.2022 10:00;07.09.2022;10:00;10;00;16.6627;C
07.09.2022 11:00;07.09.2022;11:00;11;00;16.8505;C
07.09.2022 12:00;07.09.2022;12:00;12;00;17.1009;C
07.09.2022 13:00;07.09.2022;13:00;13;00;17.4138;C
07.09.2022 14:00;07.09.2022;14:00;14;00;17.7268;C
07.09.2022 15:00;07.09.2022;15:00;15;00;17.8519;C
07.09.2022 16:00;07.09.2022;16:00;16;00;18.1023;C
07.09.2022 17:00;07.09.2022;17:00;17;00;17.9145;C
07.09.2022 18:00;07.09.2022;18:00;18;00;17.7893;C
07.09.2022 19:00;07.09.2022;19:00;19;00;17.539;C
07.09.2022 20:00;07.09.2022;20:00;20;00;17.2886;C
07.09.2022 21:00;07.09.2022;21:00;21;00;17.226;C
07.09.2022 22:00;07.09.2022;22:00;22;00;17.1009;C
07.09.2022 23:00;07.09.2022;23:00;23;00;17.0383;C
08.09.2022 00:00;08.09.2022;00:00;00;00;17.0383;C
08.09.2022 01:00;08.09.2022;01:00;01;00;17.1009;C
08.09.2022 02:00;08.09.2022;02:00;02;00;17.1634;C
08.09.2022 03:00;08.09.2022;03:00;03;00;17.226;C
08.09.2022 04:00;08.09.2022;04:00;04;00;17.226;C
08.09.2022 05:00;08.09.2022;05:00;05;00;17.1634;C
08.09.2022 06:00;08.09.2022;06:00;06;00;17.1009;C
08.09.2022 07:00;08.09.2022;07:00;07;00;17.0383;C
08.09.2022 08:00;08.09.2022;08:00;08;00;17.0383;C
08.09.2022 09:00;08.09.2022;09:00;09;00;17.0383;C
08.09.2022 10:00;08.09.2022;10:00;10;00;17.1634;C
08.09.2022 11:00;08.09.2022;11:00;11;00;17.3512;C
08.09.2022 12:00;08.09.2022;12:00;12;00;17.539;C
08.09.2022 13:00;08.09.2022;13:00;13;00;17.7893;C
08.09.2022 14:00;08.09.2022;14:00;14;00;17.7268;C
08.09.2022 15:00;08.09.2022;15:00;15;00;17.7893;C
08.09.2022 16:00;08.09.2022;16:00;16;00;17.7268;C
08.09.2022 17:00;08.09.2022;17:00;17;00;17.539;C
08.09.2022 18:00;08.09.2022;18:00;18;00;17.4138;C
08.09.2022 19:00;08.09.2022;19:00;19;00;17.226;C
08.09.2022 20:00;08.09.2022;20:00;20;00;17.0383;C
08.09.2022 21:00;08.09.2022;21:00;21;00;16.8505;C
08.09.2022 22:00;08.09.2022;22:00;22;00;16.7879;C
08.09.2022 23:00;08.09.2022;23:00;23;00;16.7879;C
09.09.2022 00:00;09.09.2022;00:00;00;00;16.7253;C
09.09.2022 01:00;09.09.2022;01:00;01;00;16.6627;C
09.09.2022 02:00;09.09.2022;02:00;02;00;16.6001;C
09.09.2022 03:00;09.09.2022;03:00;03;00;16.4749;C
09.09.2022 04:00;09.09.2022;04:00;04;00;16.3497;C
09.09.2022 05:00;09.09.2022;05:00;05;00;16.2871;C
09.09.2022 06:00;09.09.2022;06:00;06;00;16.0993;C
09.09.2022 07:00;09.09.2022;07:00;07;00;15.974;C
09.09.2022 08:00;09.09.2022;08:00;08;00;15.8488;C
09.09.2022 09:00;09.09.2022;09:00;09;00;15.7862;C
09.09.2022 10:00;09.09.2022;10:00;10;00;15.9114;C
09.09.2022 11:00;09.09.2022;11:00;11;00;15.9114;C
09.09.2022 12:00;09.09.2022;12:00;12;00;15.974;C
09.09.2022 13:00;09.09.2022;13:00;13;00;16.0993;C
09.09.2022 14:00;09.09.2022;14:00;14;00;16.1619;C
09.09.2022 15:00;09.09.2022;15:00;15;00;16.1619;C
09.09.2022 16:00;09.09.2022;16:00;16;00;16.0993;C
09.09.2022 17:00;09.09.2022;17:00;17;00;16.0367;C
09.09.2022 18:00;09.09.2022;18:00;18;00;15.9114;C
09.09.2022 19:00;09.09.2022;19:00;19;00;15.7862;C
09.09.2022 20:00;09.09.2022;20:00;20;00;15.661;C
09.09.2022 21:00;09.09.2022;21:00;21;00;15.5984;C
09.09.2022 22:00;09.09.2022;22:00;22;00;15.4732;C
09.09.2022 23:00;09.09.2022;23:00;23;00;15.4732;C
10.09.2022 00:00;10.09.2022;00:00;00;00;15.5358;C
10.09.2022 01:00;10.09.2022;01:00;01;00;15.661;C
10.09.2022 02:00;10.09.2022;02:00;02;00;15.8488;C
10.09.2022 03:00;10.09.2022;03:00;03;00;15.8488;C
10.09.2022 04:00;10.09.2022;04:00;04;00;15.7862;C
10.09.2022 05:00;10.09.2022;05:00;05;00;15.7236;C
10.09.2022 06:00;10.09.2022;06:00;06;00;15.661;C
10.09.2022 07:00;10.09.2022;07:00;07;00;15.5358;C
10.09.2022 08:00;10.09.2022;08:00;08;00;15.4732;C
10.09.2022 09:00;10.09.2022;09:00;09;00;15.4732;C
10.09.2022 10:00;10.09.2022;10:00;10;00;15.4732;C
10.09.2022 11:00;10.09.2022;11:00;11;00;15.661;C
10.09.2022 12:00;10.09.2022;12:00;12;00;15.9114;C
10.09.2022 13:00;10.09.2022;13:00;13;00;15.974;C
10.09.2022 14:00;10.09.2022;14:00;14;00;16.1619;C
10.09.2022 15:00;10.09.2022;15:00;15;00;16.3497;C
10.09.2022 16:00;10.09.2022;16:00;16;00;16.3497;C
10.09.2022 17:00;10.09.2022;17:00;17;00;16.2871;C
10.09.2022 18:00;10.09.2022;18:00;18;00;16.1619;C
10.09.2022 19:00;10.09.2022;19:00;19;00;16.0367;C
10.09.2022 20:00;10.09.2022;20:00;20;00;15.8488;C
10.09.2022 21:00;10.09.2022;21:00;21;00;15.7862;C
10.09.2022 22:00;10.09.2022;22:00;22;00;15.7236;C
10.09.2022 23:00;10.09.2022;23:00;23;00;15.5984;C
11.09.2022 00:00;11.09.2022;00:00;00;00;15.5358;C
11.09.2022 01:00;11.09.2022;01:00;01;00;15.4732;C
11.09.2022 02:00;11.09.2022;02:00;02;00;15.4732;C
11.09.2022 03:00;11.09.2022;03:00;03;00;15.4732;C
11.09.2022 04:00;11.09.2022;04:00;04;00;15.4106;C
11.09.2022 05:00;11.09.2022;05:00;05;00;15.3479;C
11.09.2022 06:00;11.09.2022;06:00;06;00;15.2853;C
11.09.2022 07:00;11.09.2022;07:00;07;00;15.2227;C
11.09.2022 08:00;11.09.2022;08:00;08;00;15.2227;C
11.09.2022 09:00;11.09.2022;09:00;09;00;15.2227;C
11.09.2022 10:00;11.09.2022;10:00;10;00;15.3479;C
11.09.2022 11:00;11.09.2022;11:00;11;00;15.4106;C
11.09.2022 12:00;11.09.2022;12:00;12;00;15.5984;C
11.09.2022 13:00;11.09.2022;13:00;13;00;15.7862;C
11.09.2022 14:00;11.09.2022;14:00;14;00;15.8488;C
11.09.2022 15:00;11.09.2022;15:00;15;00;16.2245;C
11.09.2022 16:00;11.09.2022;16:00;16;00;16.3497;C
11.09.2022 17:00;11.09.2022;17:00;17;00;16.4749;C
11.09.2022 18:00;11.09.2022;18:00;18;00;16.4749;C
11.09.2022 19:00;11.09.2022;19:00;19;00;16.3497;C
11.09.2022 20:00;11.09.2022;20:00;20;00;16.1619;C
11.09.2022 21:00;11.09.2022;21:00;21;00;16.0367;C
11.09.2022 22:00;11.09.2022;22:00;22;00;15.974;C
11.09.2022 23:00;11.09.2022;23:00;23;00;15.8488;C
12.09.2022 00:00;12.09.2022;00:00;00;00;15.7862;C
12.09.2022 01:00;12.09.2022;01:00;01;00;15.661;C
12.09.2022 02:00;12.09.2022;02:00;02;00;15.5984;C
12.09.2022 03:00;12.09.2022;03:00;03;00;15.5358;C
12.09.2022 04:00;12.09.2022;04:00;04;00;15.4732;C
12.09.2022 05:00;12.09.2022;05:00;05;00;15.4106;C
12.09.2022 06:00;12.09.2022;06:00;06;00;15.3479;C
12.09.2022 07:00;12.09.2022;07:00;07;00;15.2227;C
12.09.2022 08:00;12.09.2022;08:00;08;00;15.2227;C
12.09.2022 09:00;12.09.2022;09:00;09;00;15.2227;C
12.09.2022 10:00;12.09.2022;10:00;10;00;15.3479;C
12.09.2022 11:00;12.09.2022;11:00;11;00;15.5358;C
12.09.2022 12:00;12.09.2022;12:00;12;00;15.7236;C
12.09.2022 13:00;12.09.2022;13:00;13;00;16.0993;C
12.09.2022 14:00;12.09.2022;14:00;14;00;16.3497;C
12.09.2022 15:00;12.09.2022;15:00;15;00;16.7879;C
12.09.2022 16:00;12.09.2022;16:00;16;00;16.7879;C
12.09.2022 17:00;12.09.2022;17:00;17;00;16.7879;C
12.09.2022 18:00;12.09.2022;18:00;18;00;16.6001;C
12.09.2022 19:00;12.09.2022;19:00;19;00;16.2871;C
12.09.2022 20:00;12.09.2022;20:00;20;00;16.0367;C
12.09.2022 21:00;12.09.2022;21:00;21;00;15.9114;C
12.09.2022 22:00;12.09.2022;22:00;22;00;15.8488;C
12.09.2022 23:00;12.09.2022;23:00;23;00;15.7862;C
13.09.2022 00:00;13.09.2022;00:00;00;00;15.7236;C
13.09.2022 01:00;13.09.2022;01:00;01;00;15.661;C
13.09.2022 02:00;13.09.2022;02:00;02;00;15.661;C
13.09.2022 03:00;13.09.2022;03:00;03;00;15.5984;C
13.09.2022 04:00;13.09.2022;04:00;04;00;15.4732;C
13.09.2022 05:00;13.09.2022;05:00;05;00;15.4106;C
13.09.2022 06:00;13.09.2022;06:00;06;00;15.2227;C
13.09.2022 07:00;13.09.2022;07:00;07;00;15.0975;C
13.09.2022 08:00;13.09.2022;08:00;08;00;15.0349;C
13.09.2022 09:00;13.09.2022;09:00;09;00;15.0349;C
13.09.2022 10:00;13.09.2022;10:00;10;00;15.1601;C
13.09.2022 11:00;13.09.2022;11:00;11;00;15.3479;C
13.09.2022 12:00;13.09.2022;12:00;12;00;15.5358;C
13.09.2022 13:00;13.09.2022;13:00;13;00;15.8488;C
13.09.2022 14:00;13.09.2022;14:00;14;00;16.0993;C
13.09.2022 15:00;13.09.2022;15:00;15;00;16.3497;C
13.09.2022 16:00;13.09.2022;16:00;16;00;16.5375;C
13.09.2022 17:00;13.09.2022;17:00;17;00;16.4123;C
13.09.2022 18:00;13.09.2022;18:00;18;00;16.2245;C
13.09.2022 19:00;13.09.2022;19:00;19;00;16.0367;C
13.09.2022 20:00;13.09.2022;20:00;20;00;15.8488;C
13.09.2022 21:00;13.09.2022;21:00;21;00;15.7862;C
13.09.2022 22:00;13.09.2022;22:00;22;00;15.7862;C
13.09.2022 23:00;13.09.2022;23:00;23;00;15.7236;C
14.09.2022 00:00;14.09.2022;00:00;00;00;15.7236;C
14.09.2022 01:00;14.09.2022;01:00;01;00;15.7236;C
14.09.2022 02:00;14.09.2022;02:00;02;00;15.7236;C
14.09.2022 03:00;14.09.2022;03:00;03;00;15.7862;C
14.09.2022 04:00;14.09.2022;04:00;04;00;15.7862;C
14.09.2022 05:00;14.09.2022;05:00;05;00;15.7862;C
14.09.2022 06:00;14.09.2022;06:00;06;00;15.7236;C
14.09.2022 07:00;14.09.2022;07:00;07;00;15.7236;C
14.09.2022 08:00;14.09.2022;08:00;08;00;15.7236;C
14.09.2022 09:00;14.09.2022;09:00;09;00;15.7236;C
14.09.2022 10:00;14.09.2022;10:00;10;00;15.7236;C
14.09.2022 11:00;14.09.2022;11:00;11;00;15.7862;C
14.09.2022 12:00;14.09.2022;12:00;12;00;15.7862;C
14.09.2022 13:00;14.09.2022;13:00;13;00;15.7862;C
14.09.2022 14:00;14.09.2022;14:00;14;00;15.8488;C
14.09.2022 15:00;14.09.2022;15:00;15;00;16.0367;C
14.09.2022 16:00;14.09.2022;16:00;16;00;16.0367;C
14.09.2022 17:00;14.09.2022;17:00;17;00;16.0993;C
14.09.2022 18:00;14.09.2022;18:00;18;00;16.0993;C
14.09.2022 19:00;14.09.2022;19:00;19;00;16.0367;C
14.09.2022 20:00;14.09.2022;20:00;20;00;15.974;C
14.09.2022 21:00;14.09.2022;21:00;21;00;15.9114;C
14.09.2022 22:00;14.09.2022;22:00;22;00;15.8488;C
14.09.2022 23:00;14.09.2022;23:00;23;00;15.8488;C
15.09.2022 00:00;15.09.2022;00:00;00;00;15.7862;C
15.09.2022 01:00;15.09.2022;01:00;01;00;15.7862;C
15.09.2022 02:00;15.09.2022;02:00;02;00;15.7862;C
15.09.2022 03:00;15.09.2022;03:00;03;00;15.7862;C
15.09.2022 04:00;15.09.2022;04:00;04;00;15.7862;C
15.09.2022 05:00;15.09.2022;05:00;05;00;15.7862;C
15.09.2022 06:00;15.09.2022;06:00;06;00;15.7862;C
15.09.2022 07:00;15.09.2022;07:00;07;00;15.7862;C
15.09.2022 08:00;15.09.2022;08:00;08;00;15.7862;C
15.09.2022 09:00;15.09.2022;09:00;09;00;15.8488;C
15.09.2022 10:00;15.09.2022;10:00;10;00;15.974;C
15.09.2022 11:00;15.09.2022;11:00;11;00;16.0993;C
15.09.2022 12:00;15.09.2022;12:00;12;00;16.2245;C
15.09.2022 13:00;15.09.2022;13:00;13;00;16.3497;C
15.09.2022 14:00;15.09.2022;14:00;14;00;16.4749;C
15.09.2022 15:00;15.09.2022;15:00;15;00;16.5375;C
15.09.2022 16:00;15.09.2022;16:00;16;00;16.5375;C
15.09.2022 17:00;15.09.2022;17:00;17;00;16.5375;C
15.09.2022 18:00;15.09.2022;18:00;18;00;16.5375;C
15.09.2022 19:00;15.09.2022;19:00;19;00;16.4123;C
15.09.2022 20:00;15.09.2022;20:00;20;00;16.3497;C
15.09.2022 21:00;15.09.2022;21:00;21;00;16.2871;C
15.09.2022 22:00;15.09.2022;22:00;22;00;16.2245;C
15.09.2022 23:00;15.09.2022;23:00;23;00;16.2245;C
16.09.2022 00:00;16.09.2022;00:00;00;00;16.1619;C
16.09.2022 01:00;16.09.2022;01:00;01;00;16.0993;C
16.09.2022 02:00;16.09.2022;02:00;02;00;16.0367;C
16.09.2022 03:00;16.09.2022;03:00;03;00;15.974;C
16.09.2022 04:00;16.09.2022;04:00;04;00;15.9114;C
16.09.2022 05:00;16.09.2022;05:00;05;00;15.7862;C
16.09.2022 06:00;16.09.2022;06:00;06;00;15.661;C
16.09.2022 07:00;16.09.2022;07:00;07;00;15.5358;C
16.09.2022 08:00;16.09.2022;08:00;08;00;15.4106;C
16.09.2022 09:00;16.09.2022;09:00;09;00;15.4106;C
16.09.2022 10:00;16.09.2022;10:00;10;00;15.4106;C
16.09.2022 11:00;16.09.2022;11:00;11;00;15.4732;C
16.09.2022 12:00;16.09.2022;12:00;12;00;15.4732;C
16.09.2022 13:00;16.09.2022;13:00;13;00;15.5984;C
16.09.2022 14:00;16.09.2022;14:00;14;00;15.5984;C
16.09.2022 15:00;16.09.2022;15:00;15;00;15.661;C
16.09.2022 16:00;16.09.2022;16:00;16;00;15.661;C
16.09.2022 17:00;16.09.2022;17:00;17;00;15.5984;C
16.09.2022 18:00;16.09.2022;18:00;18;00;15.5358;C
16.09.2022 19:00;16.09.2022;19:00;19;00;15.4106;C
16.09.2022 20:00;16.09.2022;20:00;20;00;15.2853;C
16.09.2022 21:00;16.09.2022;21:00;21;00;15.1601;C
16.09.2022 22:00;16.09.2022;22:00;22;00;15.0349;C
16.09.2022 23:00;16.09.2022;23:00;23;00;14.847;C
17.09.2022 00:00;17.09.2022;00:00;00;00;14.7218;C
17.09.2022 01:00;17.09.2022;01:00;01;00;14.6592;C
17.09.2022 02:00;17.09.2022;02:00;02;00;14.5339;C
17.09.2022 03:00;17.09.2022;03:00;03;00;14.4087;C
17.09.2022 04:00;17.09.2022;04:00;04;00;14.2208;C
17.09.2022 05:00;17.09.2022;05:00;05;00;14.0956;C
17.09.2022 06:00;17.09.2022;06:00;06;00;13.9703;C
17.09.2022 07:00;17.09.2022;07:00;07;00;13.9077;C
17.09.2022 08:00;17.09.2022;08:00;08;00;13.7824;C
17.09.2022 09:00;17.09.2022;09:00;09;00;13.7198;C
17.09.2022 10:00;17.09.2022;10:00;10;00;13.7198;C
17.09.2022 11:00;17.09.2022;11:00;11;00;13.6571;C
17.09.2022 12:00;17.09.2022;12:00;12;00;13.7198;C
17.09.2022 13:00;17.09.2022;13:00;13;00;13.7198;C
17.09.2022 14:00;17.09.2022;14:00;14;00;13.7198;C
17.09.2022 15:00;17.09.2022;15:00;15;00;13.7198;C
17.09.2022 16:00;17.09.2022;16:00;16;00;13.7198;C
17.09.2022 17:00;17.09.2022;17:00;17;00;13.6571;C
17.09.2022 18:00;17.09.2022;18:00;18;00;13.6571;C
17.09.2022 19:00;17.09.2022;19:00;19;00;13.5319;C
17.09.2022 20:00;17.09.2022;20:00;20;00;13.4066;C
17.09.2022 21:00;17.09.2022;21:00;21;00;13.2813;C
17.09.2022 22:00;17.09.2022;22:00;22;00;13.2187;C
17.09.2022 23:00;17.09.2022;23:00;23;00;13.0934;C
18.09.2022 00:00;18.09.2022;00:00;00;00;12.9682;C
18.09.2022 01:00;18.09.2022;01:00;01;00;12.8429;C
18.09.2022 02:00;18.09.2022;02:00;02;00;12.7802;C
18.09.2022 03:00;18.09.2022;03:00;03;00;12.7176;C
18.09.2022 04:00;18.09.2022;04:00;04;00;12.655;C
18.09.2022 05:00;18.09.2022;05:00;05;00;12.5923;C
18.09.2022 06:00;18.09.2022;06:00;06;00;12.467;C
18.09.2022 07:00;18.09.2022;07:00;07;00;12.4044;C
18.09.2022 08:00;18.09.2022;08:00;08;00;12.3417;C
18.09.2022 09:00;18.09.2022;09:00;09;00;12.3417;C
18.09.2022 10:00;18.09.2022;10:00;10;00;12.5297;C
18.09.2022 11:00;18.09.2022;11:00;11;00;12.655;C
18.09.2022 12:00;18.09.2022;12:00;12;00;12.8429;C
18.09.2022 13:00;18.09.2022;13:00;13;00;12.9682;C
18.09.2022 14:00;18.09.2022;14:00;14;00;13.2813;C
18.09.2022 15:00;18.09.2022;15:00;15;00;13.5945;C
18.09.2022 16:00;18.09.2022;16:00;16;00;13.5945;C
18.09.2022 17:00;18.09.2022;17:00;17;00;13.4693;C
18.09.2022 18:00;18.09.2022;18:00;18;00;13.4066;C
18.09.2022 19:00;18.09.2022;19:00;19;00;13.2187;C
18.09.2022 20:00;18.09.2022;20:00;20;00;13.0934;C
18.09.2022 21:00;18.09.2022;21:00;21;00;13.0934;C
18.09.2022 22:00;18.09.2022;22:00;22;00;13.0934;C
18.09.2022 23:00;18.09.2022;23:00;23;00;13.0934;C
19.09.2022 00:00;19.09.2022;00:00;00;00;13.0934;C
19.09.2022 01:00;19.09.2022;01:00;01;00;13.0934;C
19.09.2022 02:00;19.09.2022;02:00;02;00;13.0934;C
19.09.2022 03:00;19.09.2022;03:00;03;00;13.0308;C
19.09.2022 04:00;19.09.2022;04:00;04;00;13.0308;C
19.09.2022 05:00;19.09.2022;05:00;05;00;12.9682;C
19.09.2022 06:00;19.09.2022;06:00;06;00;12.9055;C
19.09.2022 07:00;19.09.2022;07:00;07;00;12.8429;C
19.09.2022 08:00;19.09.2022;08:00;08;00;12.7802;C
19.09.2022 09:00;19.09.2022;09:00;09;00;12.7176;C
19.09.2022 10:00;19.09.2022;10:00;10;00;12.7176;C
19.09.2022 11:00;19.09.2022;11:00;11;00;12.9682;C
19.09.2022 12:00;19.09.2022;12:00;12;00;13.0934;C
19.09.2022 13:00;19.09.2022;13:00;13;00;13.4066;C
19.09.2022 14:00;19.09.2022;14:00;14;00;13.4693;C
19.09.2022 15:00;19.09.2022;15:00;15;00;13.4066;C
19.09.2022 16:00;19.09.2022;16:00;16;00;13.5319;C
19.09.2022 17:00;19.09.2022;17:00;17;00;13.7198;C
19.09.2022 18:00;19.09.2022;18:00;18;00;13.845;C
19.09.2022 19:00;19.09.2022;19:00;19;00;13.9703;C
19.09.2022 20:00;19.09.2022;20:00;20;00;14.0956;C
19.09.2022 21:00;19.09.2022;21:00;21;00;14.1582;C
19.09.2022 22:00;19.09.2022;22:00;22;00;14.0956;C
19.09.2022 23:00;19.09.2022;23:00;23;00;13.9703;C
20.09.2022 00:00;20.09.2022;00:00;00;00;13.845;C
20.09.2022 01:00;20.09.2022;01:00;01;00;13.7198;C
20.09.2022 02:00;20.09.2022;02:00;02;00;13.6571;C
20.09.2022 03:00;20.09.2022;03:00;03;00;13.5319;C
20.09.2022 04:00;20.09.2022;04:00;04;00;13.4066;C
20.09.2022 05:00;20.09.2022;05:00;05;00;13.2187;C
20.09.2022 06:00;20.09.2022;06:00;06;00;13.0934;C
20.09.2022 07:00;20.09.2022;07:00;07;00;12.9682;C
20.09.2022 08:00;20.09.2022;08:00;08;00;12.9055;C
20.09.2022 09:00;20.09.2022;09:00;09;00;12.9055;C
20.09.2022 10:00;20.09.2022;10:00;10;00;12.9682;C
20.09.2022 11:00;20.09.2022;11:00;11;00;13.0934;C
20.09.2022 12:00;20.09.2022;12:00;12;00;13.2187;C
20.09.2022 13:00;20.09.2022;13:00;13;00;13.4066;C
20.09.2022 14:00;20.09.2022;14:00;14;00;13.5319;C
20.09.2022 15:00;20.09.2022;15:00;15;00;13.7198;C
20.09.2022 16:00;20.09.2022;16:00;16;00;13.9077;C
20.09.2022 17:00;20.09.2022;17:00;17;00;13.9703;C
20.09.2022 18:00;20.09.2022;18:00;18;00;14.0329;C
20.09.2022 19:00;20.09.2022;19:00;19;00;14.0329;C
20.09.2022 20:00;20.09.2022;20:00;20;00;14.0329;C
20.09.2022 21:00;20.09.2022;21:00;21;00;14.0329;C
20.09.2022 22:00;20.09.2022;22:00;22;00;13.9703;C
20.09.2022 23:00;20.09.2022;23:00;23;00;13.7824;C
21.09.2022 00:00;21.09.2022;00:00;00;00;13.6571;C
21.09.2022 01:00;21.09.2022;01:00;01;00;13.5319;C
21.09.2022 02:00;21.09.2022;02:00;02;00;13.344;C
21.09.2022 03:00;21.09.2022;03:00;03;00;13.2187;C
21.09.2022 04:00;21.09.2022;04:00;04;00;13.0308;C
21.09.2022 05:00;21.09.2022;05:00;05;00;12.8429;C
21.09.2022 06:00;21.09.2022;06:00;06;00;12.655;C
21.09.2022 07:00;21.09.2022;07:00;07;00;12.467;C
21.09.2022 08:00;21.09.2022;08:00;08;00;12.2791;C
21.09.2022 09:00;21.09.2022;09:00;09;00;12.2164;C
21.09.2022 10:00;21.09.2022;10:00;10;00;12.2164;C
21.09.2022 11:00;21.09.2022;11:00;11;00;12.4044;C
21.09.2022 12:00;21.09.2022;12:00;12;00;12.655;C
21.09.2022 13:00;21.09.2022;13:00;13;00;12.9682;C
21.09.2022 14:00;21.09.2022;14:00;14;00;13.0934;C
21.09.2022 15:00;21.09.2022;15:00;15;00;13.2187;C
21.09.2022 16:00;21.09.2022;16:00;16;00;13.4066;C
21.09.2022 17:00;21.09.2022;17:00;17;00;13.5945;C
21.09.2022 18:00;21.09.2022;18:00;18;00;13.6571;C
21.09.2022 19:00;21.09.2022;19:00;19;00;13.7824;C
21.09.2022 20:00;21.09.2022;20:00;20;00;13.845;C
21.09.2022 21:00;21.09.2022;21:00;21;00;13.845;C
21.09.2022 22:00;21.09.2022;22:00;22;00;13.7824;C
21.09.2022 23:00;21.09.2022;23:00;23;00;13.6571;C
22.09.2022 00:00;22.09.2022;00:00;00;00;13.5319;C
22.09.2022 01:00;22.09.2022;01:00;01;00;13.4066;C
22.09.2022 02:00;22.09.2022;02:00;02;00;13.2813;C
22.09.2022 03:00;22.09.2022;03:00;03;00;13.1561;C
22.09.2022 04:00;22.09.2022;04:00;04;00;12.9682;C
22.09.2022 05:00;22.09.2022;05:00;05;00;12.7802;C
22.09.2022 06:00;22.09.2022;06:00;06;00;12.5923;C
22.09.2022 07:00;22.09.2022;07:00;07;00;12.467;C
22.09.2022 08:00;22.09.2022;08:00;08;00;12.4044;C
22.09.2022 09:00;22.09.2022;09:00;09;00;12.3417;C
22.09.2022 10:00;22.09.2022;10:00;10;00;12.467;C
22.09.2022 11:00;22.09.2022;11:00;11;00;12.5297;C
22.09.2022 12:00;22.09.2022;12:00;12;00;12.7802;C
22.09.2022 13:00;22.09.2022;13:00;13;00;12.9682;C
22.09.2022 14:00;22.09.2022;14:00;14;00;13.2187;C
22.09.2022 15:00;22.09.2022;15:00;15;00;13.2187;C
22.09.2022 16:00;22.09.2022;16:00;16;00;13.344;C
22.09.2022 17:00;22.09.2022;17:00;17;00;13.4693;C
22.09.2022 18:00;22.09.2022;18:00;18;00;13.6571;C
22.09.2022 19:00;22.09.2022;19:00;19;00;13.845;C
22.09.2022 20:00;22.09.2022;20:00;20;00;13.9077;C
22.09.2022 21:00;22.09.2022;21:00;21;00;13.9077;C
22.09.2022 22:00;22.09.2022;22:00;22;00;13.7824;C
22.09.2022 23:00;22.09.2022;23:00;23;00;13.7198;C
23.09.2022 00:00;23.09.2022;00:00;00;00;13.6571;C
23.09.2022 01:00;23.09.2022;01:00;01;00;13.4693;C
23.09.2022 02:00;23.09.2022;02:00;02;00;13.2813;C
23.09.2022 03:00;23.09.2022;03:00;03;00;13.0934;C
23.09.2022 04:00;23.09.2022;04:00;04;00;12.9055;C
23.09.2022 05:00;23.09.2022;05:00;05;00;12.7176;C
23.09.2022 06:00;23.09.2022;06:00;06;00;12.5297;C
23.09.2022 07:00;23.09.2022;07:00;07;00;12.3417;C
23.09.2022 08:00;23.09.2022;08:00;08;00;12.1538;C
23.09.2022 09:00;23.09.2022;09:00;09;00;12.0912;C
23.09.2022 10:00;23.09.2022;10:00;10;00;12.0912;C
23.09.2022 11:00;23.09.2022;11:00;11;00;12.2791;C
23.09.2022 12:00;23.09.2022;12:00;12;00;12.5923;C
23.09.2022 13:00;23.09.2022;13:00;13;00;12.8429;C
23.09.2022 14:00;23.09.2022;14:00;14;00;13.0308;C
23.09.2022 15:00;23.09.2022;15:00;15;00;13.2813;C
23.09.2022 16:00;23.09.2022;16:00;16;00;13.4693;C
23.09.2022 17:00;23.09.2022;17:00;17;00;13.5945;C
23.09.2022 18:00;23.09.2022;18:00;18;00;13.7824;C
23.09.2022 19:00;23.09.2022;19:00;19;00;13.9703;C
23.09.2022 20:00;23.09.2022;20:00;20;00;14.0956;C
23.09.2022 21:00;23.09.2022;21:00;21;00;14.0956;C
23.09.2022 22:00;23.09.2022;22:00;22;00;14.0329;C
23.09.2022 23:00;23.09.2022;23:00;23;00;13.9077;C
24.09.2022 00:00;24.09.2022;00:00;00;00;13.7824;C
24.09.2022 01:00;24.09.2022;01:00;01;00;13.5945;C
24.09.2022 02:00;24.09.2022;02:00;02;00;13.4066;C
24.09.2022 03:00;24.09.2022;03:00;03;00;13.1561;C
24.09.2022 04:00;24.09.2022;04:00;04;00;12.9055;C
24.09.2022 05:00;24.09.2022;05:00;05;00;12.655;C
24.09.2022 06:00;24.09.2022;06:00;06;00;12.467;C
24.09.2022 07:00;24.09.2022;07:00;07;00;12.2791;C
24.09.2022 08:00;24.09.2022;08:00;08;00;12.1538;C
24.09.2022 09:00;24.09.2022;09:00;09;00;12.1538;C
24.09.2022 10:00;24.09.2022;10:00;10;00;12.1538;C
24.09.2022 11:00;24.09.2022;11:00;11;00;12.3417;C
24.09.2022 12:00;24.09.2022;12:00;12;00;12.5297;C
24.09.2022 13:00;24.09.2022;13:00;13;00;12.7802;C
24.09.2022 14:00;24.09.2022;14:00;14;00;13.0308;C
24.09.2022 15:00;24.09.2022;15:00;15;00;13.2187;C
24.09.2022 16:00;24.09.2022;16:00;16;00;13.4066;C
24.09.2022 17:00;24.09.2022;17:00;17;00;13.5945;C
24.09.2022 18:00;24.09.2022;18:00;18;00;13.7824;C
24.09.2022 19:00;24.09.2022;19:00;19;00;13.9703;C
24.09.2022 20:00;24.09.2022;20:00;20;00;14.1582;C
24.09.2022 21:00;24.09.2022;21:00;21;00;14.2834;C
24.09.2022 22:00;24.09.2022;22:00;22;00;14.3461;C
